"id","neighbourhood","city","state","zipcode","property_type","room_type","bedrooms","price","last_review","review_scores_rating","review_scores_value","reviews_per_month","availability_30","availability_365"
"15940642","Capitol Hill","Washington","DC","20002","Apartment","Entire home/apt","1","$105.00 ",2017-05-07T00:00:00.0000000,"99","10","5.23","0","89"
"5975936","Capitol Hill","Washington","DC","20003","Loft","Entire home/apt","1","$150.00 ",2017-05-07T00:00:00.0000000,"95","10","1.79","8","231"
"6133914","Capitol Hill","Washington","DC","20003","In-law","Entire home/apt","1","$130.00 ",2017-05-07T00:00:00.0000000,"100","10","1.82","1","72"
"18124990","Capitol Hill","Washington","DC","20003","House","Entire home/apt","1","$149.00 ",2017-05-07T00:00:00.0000000,"100","10","3","1","129"
"8782297","Capitol Hill","Washington","DC","20003","Apartment","Entire home/apt","1","$120.00 ",2017-05-07T00:00:00.0000000,"95","10","0.69","7","301"
"7460451","Carver Langston","Washington","DC","20002","Townhouse","Private room","1","$75.00 ",2017-05-07T00:00:00.0000000,"97","10","6","6","287"
"10999657","Cathedral Heights","Washington","DC","20016","House","Entire home/apt","2","$165.00 ",2017-05-07T00:00:00.0000000,"99","10","3.39","5","101"
"14447126","Chevy Chase","Washington","DC","20015","Apartment","Entire home/apt","2","$125.00 ",2017-05-07T00:00:00.0000000,"92","10","2.54","7","264"
"3870439","Cleveland Park","Washington","DC","20008","Apartment","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"87","9","3.38","10","10"
"16781954","Colonial Village","Washington","DC","20012","Apartment","Entire home/apt","1","$120.00 ",2017-05-07T00:00:00.0000000,"100","10","6","4","26"
"1896951","Colonial Village","Washington","DC","20012","House","Private room","1","$90.00 ",2017-05-07T00:00:00.0000000,"97","10","2.3","24","356"
"7023027","Columbia Heights","Washington","DC","20009","Apartment","Entire home/apt","1","$100.00 ",2017-05-07T00:00:00.0000000,"94","10","2.58","5","130"
"5780038","Columbia Heights","Washington","DC","20010","Apartment","Entire home/apt","1","$125.00 ",2017-05-07T00:00:00.0000000,"98","10","7.29","7","149"
"16778952","Columbia Heights","Washington","DC","20010","Apartment","Entire home/apt","0","$99.00 ",2017-05-07T00:00:00.0000000,"100","10","5.88","4","130"
"7245977","Columbia Heights","Washington","DC","20009","Apartment","Entire home/apt","1","$91.00 ",2017-05-07T00:00:00.0000000,"95","9","3.27","1","3"
"17608425","Columbia Heights","Washington","DC","20010","Apartment","Entire home/apt","1","$79.00 ",2017-05-07T00:00:00.0000000,"91","9","3.89","1","47"
"17620157","Columbia Heights","Washington","DC","20009","Townhouse","Private room","1","$60.00 ",2017-05-07T00:00:00.0000000,"98","10","4","19","79"
"3175218","Columbia Heights","Washington","DC","20010","Apartment","Entire home/apt","1","$109.00 ",2017-05-07T00:00:00.0000000,"99","10","3.36","16","351"
"18474771","Columbia Heights","Washington","DC","20009","Condominium","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"100","10","4","5","5"
"9561708","Columbia Heights","Washington","DC","20010","House","Private room","1","$100.00 ",2017-05-07T00:00:00.0000000,"99","10","2.16","8","146"
"2481127","Columbia Heights","Washington","DC","20010","House","Private room","1","$80.00 ",2017-05-07T00:00:00.0000000,"96","10","1.4","9","321"
"15973366","Columbia Heights","Washington","DC","20009","Apartment","Entire home/apt","1","$137.00 ",2017-05-07T00:00:00.0000000,"92","9","1.35","4","22"
"13347248","Columbia Heights","Washington","DC","20010","Apartment","Entire home/apt","0","$80.00 ",2017-05-07T00:00:00.0000000,"97","10","1.55","6","19"
"15901678","Columbia Heights","Washington","DC","20010","Apartment","Entire home/apt","1","$100.00 ",2017-05-07T00:00:00.0000000,"97","10","4.26","3","133"
"8506683","Congress Heights","Washington","DC","20032","House","Private room","1","$64.00 ",2017-05-07T00:00:00.0000000,"97","10","6.36","6","31"
"5319716","Crestwood","Washington","DC","20011","Townhouse","Entire home/apt","1","$100.00 ",2017-05-07T00:00:00.0000000,"98","10","5.51","3","303"
"18471241","Downtown/Penn Quarter","Washington","DC","20001","Apartment","Entire home/apt","1","$150.00 ",2017-05-07T00:00:00.0000000,"100","10","2","6","142"
"1519460","Downtown/Penn Quarter","Washington","DC","20001","Apartment","Entire home/apt","0","$290.00 ",2017-05-07T00:00:00.0000000,"92","9","1.35","13","341"
"18164066","Downtown/Penn Quarter","Washington","DC","20001","Apartment","Entire home/apt","2","$309.00 ",2017-05-07T00:00:00.0000000,"95","10","8","11","310"
"16675897","Downtown/Penn Quarter","Washington","DC","20037","Apartment","Entire home/apt","1","$181.00 ",2017-05-07T00:00:00.0000000,"98","9","2.43","1","37"
"14630055","Dupont Circle","Washington","DC","20009","Apartment","Entire home/apt","0","$110.00 ",2017-05-07T00:00:00.0000000,"94","9","5.32","0","130"
"1878529","Dupont Circle","Washington","DC","20009","House","Entire home/apt","0","$155.00 ",2017-05-07T00:00:00.0000000,"98","10","3.18","9","146"
"13545005","Dupont Circle","Washington","DC","20009","Apartment","Shared room","1","$45.00 ",2017-05-07T00:00:00.0000000,"91","9","6.02","22","354"
"10626658","Dupont Circle","Washington","DC","20036","Townhouse","Entire home/apt","2","$185.00 ",2017-05-07T00:00:00.0000000,"96","10","6.7","8","137"
"7990478","Dupont Circle","Washington","DC","20037","Townhouse","Entire home/apt","2","$220.00 ",2017-05-07T00:00:00.0000000,"99","10","5.2","10","60"
"7559867","Dupont Circle","Washington","DC","20037","Townhouse","Entire home/apt","2","$220.00 ",2017-05-07T00:00:00.0000000,"98","10","5.65","3","47"
"13152648","Dupont Circle","Washington","DC","20009","Apartment","Private room","1","$75.00 ",2017-05-07T00:00:00.0000000,"92","9","5.16","22","84"
"16269755","Dupont Circle","Washington","DC","20009","House","Entire home/apt","3","$625.00 ",2017-05-07T00:00:00.0000000,"97","9","2.67","5","336"
"11495434","Dupont Circle","Washington","DC","20036","Apartment","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"90","9","6.06","8","148"
"14936055","Dupont Circle","Washington","DC","20036","Apartment","Entire home/apt","1","$140.00 ",2017-05-07T00:00:00.0000000,"100","10","1.29","0","0"
"14576410","Dupont Circle","Washington","DC","20009","Apartment","Entire home/apt","2","$250.00 ",2017-05-07T00:00:00.0000000,"97","9","0.98","0","0"
"3563677","Dupont Circle","Washington","DC","20010","Apartment","Entire home/apt","1","$109.00 ",2017-05-07T00:00:00.0000000,"95","9","1.21","6","174"
"5730369","Eastland Gardens","Washington","DC","20019","House","Private room","1","$46.00 ",2017-05-07T00:00:00.0000000,"92","9","7.37","12","50"
"9766966","Eckington","Washington","DC","20002","House","Entire home/apt","1","$111.00 ",2017-05-07T00:00:00.0000000,"92","9","4.89","1","46"
"12915832","Eckington","Washington","DC","20002","Apartment","Shared room","1","$39.00 ",2017-05-07T00:00:00.0000000,"96","10","6.51","22","82"
"4287926","Eckington","Washington","DC","20002","House","Private room","1","$89.00 ",2017-05-07T00:00:00.0000000,"98","10","3.48","7","301"
"18153279","Eckington","Washington","DC","20002","In-law","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"93","10","3","6","66"
"13751738","Eckington","Washington","DC","20002","Apartment","Entire home/apt","3","$132.00 ",2017-05-07T00:00:00.0000000,"94","10","3.45","4","227"
"12070982","Eckington","Washington","DC","20002","Apartment","Shared room","1","$39.00 ",2017-05-07T00:00:00.0000000,"96","10","3.86","20","67"
"11873129","Eckington","Washington","DC","20002","Apartment","Shared room","1","$41.00 ",2017-05-07T00:00:00.0000000,"98","10","3.9","18","78"
"10948027","Eckington","Washington","DC","20002","Townhouse","Private room","1","$50.00 ",2017-05-07T00:00:00.0000000,"92","9","5.23","7","50"
"16520715","Edgewood","Washington","DC","20017","Condominium","Private room","1","$270.00 ",2017-05-07T00:00:00.0000000,"100","10","2","5","5"
"17680775","Edgewood","Washington","DC","20017","House","Private room","1","$87.00 ",2017-05-07T00:00:00.0000000,"100","10","9.82","16","321"
"18239527","Edgewood","Washington","DC","20017","Townhouse","Private room","1","$85.00 ",2017-05-07T00:00:00.0000000,"100","10","2","15","154"
"13265041","Fairlawn","Washington","DC","20020","Townhouse","Private room","1","$79.00 ",2017-05-07T00:00:00.0000000,"94","10","2.79","0","62"
"16257743","Foggy Bottom","Washington","DC","20006","Apartment","Entire home/apt","0","$90.00 ",2017-05-07T00:00:00.0000000,"95","10","6.37","1","36"
"4266897","Foggy Bottom","Washington","DC","20037","House","Entire home/apt","1","$112.00 ",2017-05-07T00:00:00.0000000,"96","10","2.96","17","352"
"17524695","Foggy Bottom","Washington","DC","20037","Apartment","Entire home/apt","1","$150.00 ",2017-05-07T00:00:00.0000000,"100","9","1.3","0","9"
"898544","Foggy Bottom","Washington","DC","20037","House","Entire home/apt","2","$265.00 ",2017-05-07T00:00:00.0000000,"96","9","0.47","4","242"
"10102292","Foggy Bottom","Washington","DC","20037","Apartment","Entire home/apt","1","$150.00 ",2017-05-07T00:00:00.0000000,"95","9","4.51","4","8"
"16001441","Fort Totten","Washington","DC","20011","House","Entire home/apt","1","$50.00 ",2017-05-07T00:00:00.0000000,"93","9","3.8","12","72"
"17763777","Foxhall","Washington","DC","20007","House","Entire home/apt","4","$150.00 ",2017-05-07T00:00:00.0000000,"100","10","6.12","0","14"
"1619805","Friendship Heights","Washington, D.C.","DC","20015","House","Private room","1","$84.00 ",2017-05-07T00:00:00.0000000,"98","10","3.4","3","296"
"13394553","Georgetown","Washington","DC","20007","Townhouse","Entire home/apt","2","$225.00 ",2017-05-07T00:00:00.0000000,"93","9","5.65","0","0"
"9293190","Georgetown","Washington","DC","20007","Townhouse","Entire home/apt","2","$400.00 ",2017-05-07T00:00:00.0000000,"96","9","1.36","17","70"
"17044362","Georgetown","Washington","DC","20007","Apartment","Entire home/apt","1","$150.00 ",2017-05-07T00:00:00.0000000,"97","9","3.13","12","276"
"8200705","Georgetown","Washington","DC","20007","Apartment","Entire home/apt","0","$178.00 ",2017-05-07T00:00:00.0000000,"94","9","4.98","10","296"
"12917220","Georgetown","Washington","DC","20007","Apartment","Entire home/apt","1","$130.00 ",2017-05-07T00:00:00.0000000,"98","10","3.64","8","174"
"4436703","Georgetown","Washington","DC","20007","Apartment","Entire home/apt","0","$185.00 ",2017-05-07T00:00:00.0000000,"96","9","2.82","13","332"
"13548585","Georgetown","Washington","DC","20007","Townhouse","Entire home/apt","3","$550.00 ",2017-05-07T00:00:00.0000000,"96","9","1.94","15","305"
"8645356","Georgetown","Washington","DC","20007","Apartment","Entire home/apt","0","$95.00 ",2017-05-07T00:00:00.0000000,"95","10","0.89","2","246"
"12672335","Georgetown","Washington","DC","20007","House","Entire home/apt","3","$325.00 ",2017-05-07T00:00:00.0000000,"93","9","2.33","9","289"
"3651862","Georgetown","Washington","DC","20007","Apartment","Entire home/apt","0","$110.00 ",2017-05-07T00:00:00.0000000,"100","10","3.29","16","302"
"12135609","Georgetown","Washington","DC","20007","House","Private room","1","$105.00 ",2017-05-07T00:00:00.0000000,"95","10","3.16","3","299"
"16811541","Georgetown","Washington","DC","20007","House","Entire home/apt","2","$175.00 ",2017-05-07T00:00:00.0000000,"100","10","5.25","1","4"
"15249635","Glover Park","Washington","DC","20007","Apartment","Entire home/apt","1","$81.00 ",2017-05-07T00:00:00.0000000,"90","9","1.97","4","108"
"808830","Glover Park","Washington","DC","20007","House","Private room","1","$99.00 ",2017-05-07T00:00:00.0000000,"97","10","4.06","18","317"
"16587220","Glover Park","Washington","DC","20007","Apartment","Entire home/apt","1","$110.00 ",2017-05-07T00:00:00.0000000,"100","10","2.22","0","43"
"14637596","Ivy City","Washington","DC","20002","House","Entire home/apt","1","$102.00 ",2017-05-07T00:00:00.0000000,"90","9","2.64","21","354"
"18510288","Judiciary Square","Washington","DC","20001","Apartment","Entire home/apt","2","$269.00 ",2017-05-07T00:00:00.0000000,"100","10","2","0","307"
"16797122","Judiciary Square","Washington","DC","20001","Loft","Entire home/apt","1","$279.00 ",2017-05-07T00:00:00.0000000,"98","9","2.45","0","8"
"16173157","Kalorama","Washington","DC","20009","Apartment","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"98","10","4.5","5","5"
"14353375","Kalorama","Washington","DC","20009","Apartment","Entire home/apt","0","$110.00 ",2017-05-07T00:00:00.0000000,"96","10","6.39","6","132"
"878390","Kingman Park","Washington","DC","20002","House","Private room","1","$95.00 ",2017-05-07T00:00:00.0000000,"92","9","0.98","0","91"
"18151027","Kingman Park","Washington","DC","20002","Apartment","Entire home/apt","2","$111.00 ",2017-05-07T00:00:00.0000000,"80","8","1","6","55"
"16954219","Kingman Park","Washington","DC","20002","House","Private room","1","$71.00 ",2017-05-07T00:00:00.0000000,"98","10","5.63","8","150"
"16464908","Kingman Park","Washington","DC","20002","House","Private room","1","$65.00 ",2017-05-07T00:00:00.0000000,"98","10","2.2","2","83"
"16898480","Lamond Riggs","Washington","DC","20011","House","Private room","2","$99.00 ",2017-05-07T00:00:00.0000000,"100","10","4.05","18","76"
"9908242","Lamond Riggs","Washington","DC","20011","Apartment","Entire home/apt","1","$75.00 ",2017-05-07T00:00:00.0000000,"92","9","5.67","10","142"
"4624605","Langdon","Washington","DC","20018","Apartment","Entire home/apt","0","$95.00 ",2017-05-07T00:00:00.0000000,"93","9","4.28","11","235"
"3575029","Langdon","Washington","DC","20018","Apartment","Entire home/apt","1","$122.00 ",2017-05-07T00:00:00.0000000,"97","10","5.66","7","293"
"2011593","LeDroit Park","Washington","DC","20001","Apartment","Entire home/apt","1","$124.00 ",2017-05-07T00:00:00.0000000,"100","10","8.18","2","20"
"13313002","Logan Circle","Washington","DC","20005","Apartment","Entire home/apt","2","$285.00 ",2017-05-07T00:00:00.0000000,"99","10","6.39","14","62"
"14440587","Logan Circle","Washington","DC","20009","Condominium","Entire home/apt","1","$140.00 ",2017-05-07T00:00:00.0000000,"98","10","1.58","0","0"
"16827423","Logan Circle","Washington","DC","20005","Apartment","Entire home/apt","2","$185.00 ",2017-05-07T00:00:00.0000000,"95","10","6.3","1","255"
"17693265","Logan Circle","Washington","DC","20005","Townhouse","Entire home/apt","1","$100.00 ",2017-05-07T00:00:00.0000000,"96","10","7.17","5","32"
"17464708","Logan Circle","Washington","DC","20005","Apartment","Entire home/apt","2","$165.00 ",2017-05-07T00:00:00.0000000,"98","10","4.46","3","288"
"11923366","Logan Circle","Washington","DC","20001","House","Entire home/apt","2","$174.00 ",2017-05-07T00:00:00.0000000,"87","9","4.72","7","96"
"741202","Logan Circle","Washington","DC","20009","Condominium","Private room","1","$127.00 ",2017-05-07T00:00:00.0000000,"98","10","3.61","12","72"
"11031641","Logan Circle","Washington","DC","20005","Apartment","Entire home/apt","1","$165.00 ",2017-05-07T00:00:00.0000000,"99","10","5.44","3","88"
"18433731","Logan Circle","Washington","DC","20005","Condominium","Entire home/apt","0","$89.00 ",2017-05-07T00:00:00.0000000,"100","10","1","0","0"
"9478214","Logan Circle","Washington","DC","20001","House","Entire home/apt","3","$299.00 ",2017-05-07T00:00:00.0000000,"98","10","5.6","1","121"
"610655","Manor Park","Washington","DC","20011","Apartment","Entire home/apt","1","$90.00 ",2017-05-07T00:00:00.0000000,"91","9","2.51","8","8"
"15806332","Manor Park","Washington","DC","20011","Townhouse","Entire home/apt","1","$98.00 ",2017-05-07T00:00:00.0000000,"98","10","5.32","2","20"
"17960136","Michigan Park","Washington","DC","20017","House","Entire home/apt","3","$109.00 ",2017-05-07T00:00:00.0000000,"60","4","1","2","253"
"18003555","Michigan Park","Washington","DC","20017","Apartment","Entire home/apt","2","$102.00 ",2017-05-07T00:00:00.0000000,"100","10","9","3","14"
"9667270","Mount Pleasant","Washington","DC","20010","Apartment","Entire home/apt","2","$160.00 ",2017-05-07T00:00:00.0000000,"88","9","2.66","11","199"
"5909022","Mount Pleasant","Washington","DC","20010","House","Private room","1","$84.00 ",2017-05-07T00:00:00.0000000,"99","10","7.11","0","291"
"17697741","Mount Pleasant","Washington","DC","20010","Apartment","Entire home/apt","1","$90.00 ",2017-05-07T00:00:00.0000000,"95","10","2.67","7","73"
"17078088","Mount Pleasant","Washington","DC","20010","House","Entire home/apt","2","$95.00 ",2017-05-07T00:00:00.0000000,"96","9","6.92","11","128"
"15967879","Mount Vernon Square","Washington","DC","20001","House","Entire home/apt","1","$100.00 ",2017-05-07T00:00:00.0000000,"96","9","4.85","2","89"
"12382114","Mount Vernon Square","Washington","DC","20001","Apartment","Private room","1","$100.00 ",2017-05-07T00:00:00.0000000,"100","10","2.65","3","41"
"2477325","Mount Vernon Square","Washington","DC","20001","Townhouse","Private room","1","$55.00 ",2017-05-07T00:00:00.0000000,"85","8","1.71","13","304"
"16215950","Mount Vernon Square","Washington","DC","20001","Apartment","Entire home/apt","2","$130.00 ",2017-05-07T00:00:00.0000000,"98","10","6.07","1","91"
"15124770","Navy Yard","Washington","DC","20003","Apartment","Entire home/apt","1","$120.00 ",2017-05-07T00:00:00.0000000,"100","10","3.51","4","76"
"8356191","Navy Yard","Washington","DC","20003","House","Private room","1","$88.00 ",2017-05-07T00:00:00.0000000,"99","10","1.84","17","38"
"15163368","Navy Yard","Washington","DC","20003","Townhouse","Private room","1","$125.00 ",2017-05-07T00:00:00.0000000,"100","10","2.51","15","37"
"15182796","Near Northeast/H Street Corridor","Washington","DC","20002","House","Private room","1","$68.00 ",2017-05-07T00:00:00.0000000,"99","10","5.24","27","72"
"18517686","Near Northeast/H Street Corridor","Washington","DC","20002","House","Private room","1","$45.00 ",2017-05-07T00:00:00.0000000,"100","10","1","6","12"
"15603970","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Entire home/apt","1","$125.00 ",2017-05-07T00:00:00.0000000,"99","10","5.49","13","340"
"1388439","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Entire home/apt","1","$130.00 ",2017-05-07T00:00:00.0000000,"95","10","3.44","8","38"
"3303004","Near Northeast/H Street Corridor","Washington","DC","20002","House","Entire home/apt","4","$399.00 ",2017-05-07T00:00:00.0000000,"99","10","1.85","9","325"
"14592239","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Entire home/apt","1","$110.00 ",2017-05-07T00:00:00.0000000,"97","10","2.62","0","0"
"12584879","Near Northeast/H Street Corridor","Washington","DC","20002","Townhouse","Entire home/apt","2","$160.00 ",2017-05-07T00:00:00.0000000,"96","10","2.5","5","45"
"13728412","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Private room","1","$89.00 ",2017-05-07T00:00:00.0000000,"100","10","4.34","11","154"
"17850928","Near Northeast/H Street Corridor","Washington","DC","20002","House","Private room","1","$64.00 ",2017-05-07T00:00:00.0000000,"93","9","6.15","9","124"
"16996452","Near Northeast/H Street Corridor","Washington","DC","20002","Townhouse","Private room","1","$80.00 ",2017-05-07T00:00:00.0000000,"100","10","4.64","3","134"
"15978316","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Entire home/apt","1","$75.00 ",2017-05-07T00:00:00.0000000,"98","10","2.26","0","53"
"5030785","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Entire home/apt","1","$153.00 ",2017-05-07T00:00:00.0000000,"97","10","1.54","9","306"
"16795110","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Entire home/apt","1","$150.00 ",2017-05-07T00:00:00.0000000,"95","9","6.16","3","47"
"11413391","Near Northeast/H Street Corridor","Washington","DC","20002","Apartment","Entire home/apt","0","$500.00 ",2017-05-07T00:00:00.0000000,"93","9","2.29","5","13"
"16000208","Near Northeast/H Street Corridor","Washington","DC","20002","House","Entire home/apt","2","$185.00 ",2017-05-07T00:00:00.0000000,"100","10","1.85","13","332"
"16648673","Palisades","Washington","DC","20007","Condominium","Entire home/apt","1","$102.00 ",2017-05-07T00:00:00.0000000,"95","9","3.93","1","311"
"12232737","Park View","Washington","DC","20010","House","Private room","1","$60.00 ",2017-05-07T00:00:00.0000000,"93","10","4.3","15","324"
"16504952","Park View","Washington","DC","20010","Condominium","Private room","1","$75.00 ",2017-05-07T00:00:00.0000000,"98","10","4.12","7","63"
"11849595","Petworth","Washington","DC","20011","House","Entire home/apt","2","$125.00 ",2017-05-07T00:00:00.0000000,"94","10","4.78","12","123"
"145726","Petworth","Washington","DC","20011","Apartment","Entire home/apt","","$85.00 ",2017-05-07T00:00:00.0000000,"98","10","1.1","10","309"
"11144448","Petworth","Washington","DC","20011","Apartment","Entire home/apt","1","$90.00 ",2017-05-07T00:00:00.0000000,"97","10","3.09","10","333"
"5606999","Petworth","Washington","DC","20011","House","Entire home/apt","1","$100.00 ",2017-05-07T00:00:00.0000000,"98","10","2.16","19","351"
"16427522","Petworth","Washington","DC","20011","House","Entire home/apt","0","$80.00 ",2017-05-07T00:00:00.0000000,"98","10","6.47","2","88"
"6144468","Petworth","Washington","DC","20011","House","Entire home/apt","0","$65.00 ",2017-05-07T00:00:00.0000000,"97","10","3.89","10","23"
"14416116","Petworth","Washington","DC","20011","Apartment","Entire home/apt","1","$95.00 ",2017-05-07T00:00:00.0000000,"100","10","1.05","1","24"
"15324935","Petworth","Washington","DC","20011","Apartment","Entire home/apt","2","$99.00 ",2017-05-07T00:00:00.0000000,"97","10","5.38","0","75"
"13732544","Petworth","Washington","DC","20011","House","Entire home/apt","2","$115.00 ",2017-05-07T00:00:00.0000000,"98","10","12.48","2","35"
"7410502","Petworth","Washington","DC","20011","Townhouse","Private room","1","$85.00 ",2017-05-07T00:00:00.0000000,"99","10","2.09","16","351"
"18547261","Pleasant Hill","Washington","DC","20011","Apartment","Entire home/apt","1","$60.00 ",2017-05-07T00:00:00.0000000,"100","10","1","15","41"
"17110884","Pleasant Plains","Washington","DC","20001","Apartment","Entire home/apt","1","$75.00 ",2017-05-07T00:00:00.0000000,"98","10","3.41","1","159"
"7062828","Randle Highlands","Washington","DC","20020","Condominium","Entire home/apt","1","$75.00 ",2017-05-07T00:00:00.0000000,"95","10","6.87","11","196"
"6693188","Shaw","Washington","DC","20001","Apartment","Entire home/apt","1","$90.00 ",2017-05-07T00:00:00.0000000,"97","10","1.92","2","74"
"11342736","Shaw","Washington","DC","20001","Dorm","Shared room","1","$28.00 ",2017-05-07T00:00:00.0000000,"72","7","1.37","22","357"
"11342617","Shaw","Washington","DC","20001","Dorm","Shared room","1","$37.00 ",2017-05-07T00:00:00.0000000,"80","8","0.99","29","364"
"407014","Shaw","Washington","DC","20001","Apartment","Entire home/apt","1","$139.00 ",2017-05-07T00:00:00.0000000,"92","9","5.09","22","353"
"7897016","Shaw","Washington","DC","20001","House","Entire home/apt","4","$400.00 ",2017-05-07T00:00:00.0000000,"89","9","3.23","10","74"
"25366","Shaw","Washington","DC","20001","House","Entire home/apt","3","$385.00 ",2017-05-07T00:00:00.0000000,"93","9","1.34","11","313"
"5755232","Shaw","Washington","DC","20001","Apartment","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"99","10","7.27","4","210"
"15482627","Shaw","Washington","DC","20001","Condominium","Private room","1","$77.00 ",2017-05-07T00:00:00.0000000,"91","10","8.9","8","314"
"11912326","Shaw","Washington","DC","20001","Condominium","Private room","1","$56.00 ",2017-05-07T00:00:00.0000000,"90","9","7.99","1","276"
"14395461","Shaw","Washington","DC","20001","Apartment","Entire home/apt","1","$100.00 ",2017-05-07T00:00:00.0000000,"95","10","2.5","8","8"
"6688513","Shaw","Washington","DC","20001","Apartment","Entire home/apt","1","$130.00 ",2017-05-07T00:00:00.0000000,"95","10","4.69","3","23"
"18547083","Shaw","Washington","DC","20001","Apartment","Shared room","1","$39.00 ",2017-05-07T00:00:00.0000000,"100","10","1","19","77"
"16258536","Southwest Waterfront","Washington","DC","20024","Apartment","Entire home/apt","0","$102.00 ",2017-05-07T00:00:00.0000000,"90","9","3.36","2","38"
"12088417","Southwest Waterfront","Washington","DC","20024","Condominium","Private room","1","$75.00 ",2017-05-07T00:00:00.0000000,"97","10","2.76","23","356"
"1633734","Southwest Waterfront","Washington, D.C.","DC","20024","Apartment","Entire home/apt","1","$120.00 ",2017-05-07T00:00:00.0000000,"96","10","5.75","4","266"
"16542146","Southwest Waterfront","Washington","DC","20024","House","Private room","1","$49.00 ",2017-05-07T00:00:00.0000000,"97","10","11.52","0","20"
"18424409","Southwest Waterfront","Washington","DC","20024","Condominium","Entire home/apt","1","$35.00 ",2017-05-07T00:00:00.0000000,"100","10","1","0","8"
"14670482","Trinidad","Washington","DC","20002","Townhouse","Private room","1","$40.00 ",2017-05-07T00:00:00.0000000,"97","10","8.17","0","70"
"1939655","Trinidad","Washington","DC","20002","Apartment","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"85","8","3.62","11","338"
"16698695","Trinidad","Washington","DC","20002","Apartment","Private room","1","$55.00 ",2017-05-07T00:00:00.0000000,"96","10","9.49","8","47"
"17359903","Trinidad","Washington","DC","20002","Townhouse","Private room","1","$60.00 ",2017-05-07T00:00:00.0000000,"96","10","11.54","2","41"
"15218161","Truxton Circle","Washington","DC","20001","House","Entire home/apt","3","$199.00 ",2017-05-07T00:00:00.0000000,"94","10","2.39","4","304"
"15852221","Truxton Circle","Washington","DC","20001","Townhouse","Entire home/apt","2","$150.00 ",2017-05-07T00:00:00.0000000,"100","8","2","7","122"
"16599054","Twining","Washington","DC","20019","Apartment","Entire home/apt","2","$100.00 ",2017-05-07T00:00:00.0000000,"98","10","2.45","4","63"
"3577680","U Street Corridor","Washington","DC","20009","Apartment","Entire home/apt","1","$142.00 ",2017-05-07T00:00:00.0000000,"98","10","7.09","4","317"
"10790909","U Street Corridor","Washington","DC","20009","Townhouse","Entire home/apt","2","$428.00 ",2017-05-07T00:00:00.0000000,"98","10","1.91","19","147"
"15376282","U Street Corridor","Washington","DC","20001","Apartment","Entire home/apt","1","$88.00 ",2017-05-07T00:00:00.0000000,"95","9","2.5","12","66"
"15768964","U Street Corridor","Washington","DC","20009","Apartment","Entire home/apt","1","$135.00 ",2017-05-07T00:00:00.0000000,"97","10","6.39","3","17"
"16267006","U Street Corridor","Washington","DC","20001","House","Entire home/apt","4","$350.00 ",2017-05-07T00:00:00.0000000,"99","10","6.64","10","10"
"8949372","U Street Corridor","Washington","DC","20009","Apartment","Entire home/apt","2","$150.00 ",2017-05-07T00:00:00.0000000,"94","10","5.36","4","299"
"5037503","U Street Corridor","Washington","DC","20009","Apartment","Entire home/apt","2","$220.00 ",2017-05-07T00:00:00.0000000,"94","9","4.97","12","326"
"3957979","U Street Corridor","Washington","DC","20009","Apartment","Entire home/apt","1","$134.00 ",2017-05-07T00:00:00.0000000,"97","10","6.04","7","323"
"16869795","U Street Corridor","Washington","DC","20009","House","Entire home/apt","6","$749.00 ",2017-05-07T00:00:00.0000000,"100","10","2.38","21","333"
"17910772","West End","Washington","DC","20037","Apartment","Entire home/apt","0","$100.00 ",2017-05-07T00:00:00.0000000,"96","10","7.3","16","166"
"18330823","West End","Washington","DC","20037","Apartment","Entire home/apt","1","$99.00 ",2017-05-07T00:00:00.0000000,"100","9","6","15","162"
"11514239","West End","Washington","DC","20037","Apartment","Entire home/apt","1","$165.00 ",2017-05-07T00:00:00.0000000,"97","10","4.48","13","333"
"9740877","Woodland","Washington","DC","20020","Condominium","Entire home/apt","2","$125.00 ",2017-05-07T00:00:00.0000000,"93","10","2.45","8","323"
"17446592","Woodley Park","Washington","DC","20008","Apartment","Entire home/apt","2","$100.00 ",2017-05-07T00:00:00.0000000,"100","10","2.86","5","9"
"18226451","Woodridge","Washington","DC","20017","House","Private room","1","$50.00 ",2017-05-07T00:00:00.0000000,"100","10","4","3","254"
"4218583","U Street Corridor","Washington","DC","20009","House","Private room","1","$99.00 ",2017-05-06T00:00:00.0000000,"97","9","0.2","0","222"
"14065551","16th Street Heights","Washington","DC","20011","Condominium","Private room","1","$95.00 ",2017-05-06T00:00:00.0000000,"99","10","9.46","0","25"
