"id","neighbourhood","city","state","zipcode","property_type","room_type","bedrooms","price","last_review","review_scores_rating","review_scores_value","reviews_per_month","availability_30","availability_365"
"1954417","Windsor Park","Austin","TX","78723","House","Private room","1","$55.00 ",2017-02-24T00:00:00.0000000,"99","10","2.29","20","79"
"4996490","Pecan Spings","Austin","TX","78723","House","Entire home/apt","2","$125.00 ",2017-02-24T00:00:00.0000000,"98","10","0.92","19","354"
"15162593","Anderson Mill","Austin","TX","78750","House","Private room","1","$41.00 ",2017-02-24T00:00:00.0000000,"99","10","4.42","6","53"
"7825977","Downtown","Austin","TX","78701","Apartment","Entire home/apt","2","$344.00 ",2017-02-24T00:00:00.0000000,"96","9","1.26","18","335"
"3548997","Downtown","Austin","TX","78701","Apartment","Entire home/apt","2","$344.00 ",2017-02-24T00:00:00.0000000,"91","9","0.99","18","338"
"715471","Downtown","Austin","TX","78701","Condominium","Entire home/apt","3","$404.00 ",2017-02-24T00:00:00.0000000,"98","10","1.65","9","312"
"17381892","Brentwood","Austin","TX","78751","Apartment","Entire home/apt","2","$89.00 ",2017-02-25T00:00:00.0000000,"100","10","1","29","364"
"12171920","Allendale","Austin","TX","78756","Apartment","Entire home/apt","1","$115.00 ",2017-02-25T00:00:00.0000000,"99","10","2.03","16","162"
"4030108","Hyde Park","Austin","TX","78751","Apartment","Entire home/apt","0","$125.00 ",2017-02-25T00:00:00.0000000,"99","10","3.9","8","135"
"78831","Hyde Park","Austin","TX","78751","House","Entire home/apt","1","$109.00 ",2017-02-25T00:00:00.0000000,"97","10","3.15","20","166"
"11304277","Crestview","Austin","TX","78757","House","Entire home/apt","3","$140.00 ",2017-02-25T00:00:00.0000000,"100","10","0.84","6","128"
"14981693","East Riverside","Austin","TX","78741","Apartment","Private room","1","$89.00 ",2017-02-25T00:00:00.0000000,"99","10","2.7","7","41"
"11535144","East Riverside","Austin","TX","78741","House","Private room","1","$55.00 ",2017-02-25T00:00:00.0000000,"98","10","4.62","14","64"
"508203","Parker Lane","Austin","TX","78741","House","Entire home/apt","3","$195.00 ",2017-02-25T00:00:00.0000000,"96","10","2.22","13","157"
"12865420","Parker Lane","Austin","TX","78741","Apartment","Entire home/apt","1","$60.00 ",2017-02-25T00:00:00.0000000,"99","10","3.73","8","141"
"17421302","East Riverside","Austin","TX","78741","Apartment","Entire home/apt","1","$350.00 ",2017-02-25T00:00:00.0000000,"100","10","1","10","345"
"14930867","East Riverside","Austin","TX","78741","Apartment","Entire home/apt","1","$119.00 ",2017-02-25T00:00:00.0000000,"97","9","1.23","17","77"
"6219301","East Riverside","Austin","TX","78741","Apartment","Entire home/apt","2","$129.00 ",2017-02-25T00:00:00.0000000,"95","9","1.88","11","315"
"8963708","Montopolis","Austin","TX","78741","House","Private room","1","$35.00 ",2017-02-25T00:00:00.0000000,"100","10","0.3","25","336"
"13410286","Upper Boggy Creek","Austin","TX","78722","House","Entire home/apt","2","$169.00 ",2017-02-25T00:00:00.0000000,"98","10","3.71","13","147"
"2390109","Bryker Woods","Austin","TX","78703","House","Private room","1","$99.00 ",2017-02-25T00:00:00.0000000,"99","10","2.83","11","301"
"17012374","Downtown","Austin","TX","78701","Apartment","Private room","1","$100.00 ",2017-02-25T00:00:00.0000000,"100","10","2","23","66"
"8253891","Old West Austin","Austin","TX","78703","House","Entire home/apt","0","$98.00 ",2017-02-25T00:00:00.0000000,"100","10","3.92","2","294"
"16726030","Old West Austin","Austin","TX","78703","Apartment","Entire home/apt","1","$150.00 ",2017-02-25T00:00:00.0000000,"100","10","1","22","82"
"76497","West Austin","Austin","TX","78703","House","Entire home/apt","2","$155.00 ",2017-02-25T00:00:00.0000000,"97","9","1.48","23","356"
"1266401","Tarrytown","Austin","TX","78703","Apartment","Entire home/apt","2","$147.00 ",2017-02-25T00:00:00.0000000,"98","10","2.75","15","150"
"4996627","West Austin","Austin","TX","78703","House","Entire home/apt","2","$179.00 ",2017-02-25T00:00:00.0000000,"100","10","1.25","13","155"
"7902384","Old West Austin","Austin","TX","78703","House","Entire home/apt","2","$171.00 ",2017-02-25T00:00:00.0000000,"97","10","1.34","19","354"
"13165456","Circle C","Austin","TX","78749","House","Entire home/apt","4","$110.00 ",2017-02-25T00:00:00.0000000,"97","9","2.91","12","301"
"2515481","East Downtown","Austin","TX","78702","House","Private room","1","$45.00 ",2017-02-25T00:00:00.0000000,"83","8","5.12","22","337"
"17319726","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$295.00 ",2017-02-25T00:00:00.0000000,"100","10","1","10","144"
"3831262","East Downtown","Austin","TX","78702","House","Entire home/apt","2","$159.00 ",2017-02-25T00:00:00.0000000,"93","9","0.51","9","78"
"5195335","Govalle","Austin","TX","78702","House","Private room","1","$85.00 ",2017-02-25T00:00:00.0000000,"98","9","1.02","13","311"
"9868816","East Downtown","Austin","TX","78702","Camper/RV","Entire home/apt","0","$65.00 ",2017-02-25T00:00:00.0000000,"97","10","5.34","3","3"
"14057733","Govalle","Austin","TX","78702","Apartment","Entire home/apt","0","$69.00 ",2017-02-25T00:00:00.0000000,"100","10","1.86","15","338"
"6721639","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$267.00 ",2017-02-25T00:00:00.0000000,"97","10","3.3","7","331"
"10707904","Rosewood","Austin","TX","78702","Apartment","Entire home/apt","0","$80.00 ",2017-02-25T00:00:00.0000000,"99","10","4.86","4","35"
"755676","Holly","Austin","TX","78702","House","Entire home/apt","1","$79.00 ",2017-02-25T00:00:00.0000000,"94","9","3.19","5","286"
"11795213","Northwest Hills","Austin","TX","78731","Townhouse","Entire home/apt","2","$100.00 ",2017-02-25T00:00:00.0000000,"96","10","1.85","27","87"
"4845924","Highland","Austin","TX","78752","House","Private room","1","$50.00 ",2017-02-25T00:00:00.0000000,"100","10","0.63","20","80"
"16810650","Highland","Austin","TX","78752","Apartment","Private room","1","$32.00 ",2017-02-25T00:00:00.0000000,"93","10","2.57","12","347"
"932185","Zilker","Austin","TX","78704","House","Private room","1","$85.00 ",2017-02-25T00:00:00.0000000,"96","9","0.5","25","353"
"5682215","St. Edwards","Austin","TX","78704","House","Private room","1","$37.00 ",2017-02-25T00:00:00.0000000,"96","10","3.92","11","61"
"238657","Bouldin Creek","Austin","TX","78704","House","Entire home/apt","2","$185.00 ",2017-02-25T00:00:00.0000000,"100","10","1.47","6","274"
"13203006","Travis Heights","Austin","TX","78704","Apartment","Entire home/apt","1","$115.00 ",2017-02-25T00:00:00.0000000,"97","10","2.08","13","61"
"1255816","Travis Heights","Austin","TX","78704","Apartment","Entire home/apt","1","$117.00 ",2017-02-25T00:00:00.0000000,"97","9","4.61","11","326"
"5339972","Bouldin Creek","Austin","TX","78704","House","Entire home/apt","3","$290.00 ",2017-02-25T00:00:00.0000000,"100","10","4.73","7","31"
"16859913","Barton Hills","Austin","TX","78704","Condominium","Private room","1","$54.00 ",2017-02-25T00:00:00.0000000,"83","8","4","1","5"
"4156372","South Lamar","Austin","TX","78704","Apartment","Entire home/apt","0","$69.00 ",2017-02-25T00:00:00.0000000,"92","9","3.26","14","348"
"2324317","Travis Heights","Austin","TX","78704","House","Entire home/apt","2","$199.00 ",2017-02-25T00:00:00.0000000,"99","10","1.01","11","330"
"4084237","Galindo","Austin","TX","78704","Apartment","Private room","1","$69.00 ",2017-02-25T00:00:00.0000000,"95","9","1.17","16","161"
"4045466","Zilker","Austin","TX","78741","Loft","Private room","1","$79.00 ",2017-02-25T00:00:00.0000000,"97","10","2.69","0","73"
"16516680","West Campus","Austin","TX","78705","House","Private room","1","$31.00 ",2017-02-25T00:00:00.0000000,"98","10","5.81","4","29"
"8590446","West Campus","Austin","TX","78705","Condominium","Entire home/apt","1","$100.00 ",2017-02-25T00:00:00.0000000,"97","10","1.73","3","3"
"17249596","University of Texas","Austin","TX","78705","Apartment","Private room","1","$39.00 ",2017-02-25T00:00:00.0000000,"100","8","1","10","50"
"14714010","University of Texas","Austin","TX","78705","House","Private room","1","$80.00 ",2017-02-25T00:00:00.0000000,"93","10","3.31","20","77"
"12464057","University of Texas","Austin","TX","78705","Apartment","Entire home/apt","1","$95.00 ",2017-02-25T00:00:00.0000000,"97","10","4.01","9","340"
"16861252","Hancock","Austin","TX","78705","House","Entire home/apt","3","$144.00 ",2017-02-25T00:00:00.0000000,"100","10","1","0","0"
"16392307","Hancock","Austin","TX","78705","Condominium","Entire home/apt","2","$799.00 ",2017-02-25T00:00:00.0000000,"84","8","2.34","12","344"
"15549197","West Campus","Austin","TX","78705","Apartment","Entire home/apt","2","$190.00 ",2017-02-25T00:00:00.0000000,"100","10","1","15","162"
"12513831","Balcones Civic Association","Austin","TX","78759","House","Private room","1","$45.00 ",2017-02-25T00:00:00.0000000,"100","10","0.41","4","64"
"15970662","Balcony Woods","Austin","TX","78759","Apartment","Entire home/apt","1","$80.00 ",2017-02-25T00:00:00.0000000,"100","10","2.73","0","34"
"16603401","Barton Creek","Austin","TX","78746","House","Private room","1","$30.00 ",2017-02-25T00:00:00.0000000,"100","10","2","17","37"
"13769087","Barton Creek","Austin","TX","78746","House","Private room","1","$33.00 ",2017-02-25T00:00:00.0000000,"96","9","2.89","10","35"
"2722532","Windsor Park","Austin","TX","78723","Apartment","Private room","1","$40.00 ",2017-02-25T00:00:00.0000000,"92","9","3.69","21","78"
"3828619","University Hills","Austin","TX","78723","House","Private room","1","$45.00 ",2017-02-25T00:00:00.0000000,"100","10","1.99","8","154"
"11604424","Bull Creek","Austin","TX","78750","House","Entire home/apt","3","$210.00 ",2017-02-25T00:00:00.0000000,"95","10","1.76","30","365"
"17423771","MLK & 183","Austin","TX","78721","House","Shared room","1","$25.00 ",2017-02-25T00:00:00.0000000,"100","10","1","10","10"
"5630279","Downtown","Austin","TX","78701","Loft","Private room","1","$79.00 ",2017-02-25T00:00:00.0000000,"92","9","2.57","16","316"
"4603265","Downtown","Austin","TX","78701","Apartment","Entire home/apt","1","$180.00 ",2017-02-25T00:00:00.0000000,"90","10","0.28","11","138"
"2273498","Downtown","Austin","TX","78701","Apartment","Entire home/apt","2","$229.00 ",2017-02-25T00:00:00.0000000,"97","9","1.83","14","310"
"1046422","Downtown","Austin","TX","78701","Apartment","Entire home/apt","2","$205.00 ",2017-02-25T00:00:00.0000000,"97","10","1.24","5","265"
"6913998","Downtown","Austin","TX","78701","Loft","Shared room","1","$49.00 ",2017-02-25T00:00:00.0000000,"92","9","1.46","15","317"
"4288403","Rosedale","Austin","TX","78756","Loft","Entire home/apt","1","$105.00 ",2017-02-26T00:00:00.0000000,"97","9","4.24","16","346"
"11159690","Brentwood","Austin","TX","78756","Bed & Breakfast","Shared room","1","$30.00 ",2017-02-26T00:00:00.0000000,"100","10","0.64","21","356"
"14195887","Brentwood","Austin","TX","78756","Apartment","Entire home/apt","1","$77.00 ",2017-02-26T00:00:00.0000000,"100","10","1","12","72"
"16701603","North Loop","Austin","TX","78751","Boutique hotel","Private room","1","$79.00 ",2017-02-26T00:00:00.0000000,"100","10","4.47","18","342"
"16927200","North Loop","Austin","TX","78751","Apartment","Entire home/apt","1","$120.00 ",2017-02-26T00:00:00.0000000,"100","10","2","0","18"
"11282369","Hancock","Austin","TX","78751","House","Entire home/apt","2","$139.00 ",2017-02-26T00:00:00.0000000,"100","10","2.51","12","311"
"14277140","North Loop","Austin","TX","78751","Apartment","Entire home/apt","0","$73.00 ",2017-02-26T00:00:00.0000000,"99","10","5.27","9","34"
"16964659","North Loop","Austin","TX","78751","Guesthouse","Entire home/apt","1","$70.00 ",2017-02-26T00:00:00.0000000,"100","10","1","12","67"
"1709120","North Loop","Austin","TX","78751","House","Entire home/apt","2","$90.00 ",2017-02-26T00:00:00.0000000,"99","10","1.72","0","86"
"14430270","Hancock","Austin","TX","78751","Other","Private room","1","$89.00 ",2017-02-26T00:00:00.0000000,"98","10","1.48","12","16"
"14140416","North Loop","Austin","TX","78751","House","Entire home/apt","1","$70.00 ",2017-02-26T00:00:00.0000000,"96","10","1.47","12","72"
"16361847","Hyde Park","Austin","TX","78751","Apartment","Entire home/apt","0","$60.00 ",2017-02-26T00:00:00.0000000,"90","9","2.47","5","5"
"14485320","Hyde Park","Austin","TX","78751","House","Entire home/apt","2","$81.00 ",2017-02-26T00:00:00.0000000,"100","10","3","4","32"
"5561226","Hyde Park","Austin","TX","78705","Apartment","Entire home/apt","1","$95.00 ",2017-02-26T00:00:00.0000000,"97","10","1.16","0","20"
"8537281","Steiner Ranch","Austin","TX","78732","House","Entire home/apt","4","$559.00 ",2017-02-26T00:00:00.0000000,"86","9","0.65","16","305"
"10960115","Hancock","Austin","TX","78751","House","Entire home/apt","2","$198.00 ",2017-02-26T00:00:00.0000000,"100","10","2.07","3","331"
"8540638","Allendale","Austin","TX","78757","House","Private room","1","$49.00 ",2017-02-26T00:00:00.0000000,"97","10","1.77","0","0"
"3411798","Brentwood","Austin","TX","78757","House","Entire home/apt","1","$85.00 ",2017-02-26T00:00:00.0000000,"99","10","4.12","15","30"
"16143095","Brentwood","Austin","TX","78757","Apartment","Entire home/apt","2","$95.00 ",2017-02-26T00:00:00.0000000,"97","10","7","6","127"
"14253492","Crestview","Austin","TX","78757","House","Entire home/apt","3","$157.00 ",2017-02-26T00:00:00.0000000,"100","10","1.83","5","102"
"4775808","Crestview","Austin","TX","78757","Apartment","Entire home/apt","1","$85.00 ",2017-02-26T00:00:00.0000000,"98","10","0.71","0","47"
"3560118","Brentwood","Austin","TX","78757","House","Entire home/apt","3","$149.00 ",2017-02-26T00:00:00.0000000,"100","10","1","29","363"
"5011681","North Shoal Creek","Austin","TX","78757","Apartment","Entire home/apt","1","$125.00 ",2017-02-26T00:00:00.0000000,"98","10","2.13","13","344"
"12700824","Brentwood","Austin","TX","78757","House","Entire home/apt","3","$250.00 ",2017-02-26T00:00:00.0000000,"99","10","3.52","9","140"
"7160584","North Shoal Creek","Austin","TX","78757","House","Private room","1","$40.00 ",2017-02-26T00:00:00.0000000,"97","10","7.13","3","49"
"13676470","Wooten","Austin","TX","78757","House","Private room","1","$42.00 ",2017-02-26T00:00:00.0000000,"99","10","2.68","21","81"
"3515271","McKinney","Austin","TX","78744","House","Private room","1","$39.00 ",2017-02-26T00:00:00.0000000,"95","9","1.03","28","363"
"16612833","McKinney","Austin","TX","78744","House","Private room","2","$79.00 ",2017-02-26T00:00:00.0000000,"93","10","2.5","8","85"
"4092417","East Riverside","Austin","TX","78741","Apartment","Private room","1","$75.00 ",2017-02-26T00:00:00.0000000,"95","10","3.46","12","108"
"4966926","Parker Lane","Austin","TX","78741","Condominium","Entire home/apt","2","$135.00 ",2017-02-26T00:00:00.0000000,"98","10","5.19","17","139"
"16476385","Parker Lane","Austin","TX","78741","Condominium","Entire home/apt","4","$125.00 ",2017-02-26T00:00:00.0000000,"100","10","2","16","307"
"15675107","East Riverside","Austin","TX","78741","House","Entire home/apt","4","$775.00 ",2017-02-26T00:00:00.0000000,"100","10","1.03","7","280"
"15221975","East Riverside","Austin","TX","78741","Condominium","Entire home/apt","2","$160.00 ",2017-02-26T00:00:00.0000000,"100","10","1.53","20","347"
"5372075","Parker Lane","Austin","TX","78741","Loft","Entire home/apt","1","$87.00 ",2017-02-26T00:00:00.0000000,"92","10","4.15","21","342"
"16246642","Montopolis","Austin","TX","78741","House","Entire home/apt","3","$129.00 ",2017-02-26T00:00:00.0000000,"100","10","4.29","13","264"
"5837318","East Riverside","Austin","TX","78741","House","Entire home/apt","1","$63.00 ",2017-02-26T00:00:00.0000000,"97","10","3.53","3","3"
"16619234","Pleasant Valley","Austin","TX","78741","Apartment","Private room","1","$33.00 ",2017-02-26T00:00:00.0000000,"87","9","3.93","0","22"
"17025206","Parker Lane","Austin","TX","78741","Condominium","Private room","2","$43.00 ",2017-02-26T00:00:00.0000000,"100","10","1","2","118"
"12649643","Parker Lane","Austin","TX","78741","Condominium","Entire home/apt","0","$85.00 ",2017-02-26T00:00:00.0000000,"95","10","1.7","10","288"
"13953218","Parker Lane","Austin","TX","78741","House","Entire home/apt","3","$170.00 ",2017-02-26T00:00:00.0000000,"100","10","1.59","0","79"
"10707137","East Riverside","Austin","TX","78741","House","Entire home/apt","3","$350.00 ",2017-02-26T00:00:00.0000000,"100","10","2","20","80"
"11315172","East Riverside","Austin","TX","78741","House","Entire home/apt","4","$509.00 ",2017-02-26T00:00:00.0000000,"93","9","0.77","20","336"
"14127190","Pleasant Valley","Austin","TX","78741","Apartment","Entire home/apt","0","$75.00 ",2017-02-26T00:00:00.0000000,"99","10","3.38","14","52"
"1735020","Mueller","Austin","TX","78722","House","Private room","1","$55.00 ",2017-02-26T00:00:00.0000000,"98","10","1.47","22","357"
"16646609","Upper Boggy Creek","Austin","TX","78722","House","Private room","1","$39.00 ",2017-02-26T00:00:00.0000000,"92","10","7.38","8","57"
"5144110","Upper Boggy Creek","Austin","TX","78722","House","Private room","1","$55.00 ",2017-02-26T00:00:00.0000000,"96","10","4.1","8","106"
"14690262","Rosewood","Austin","TX","78702","House","Entire home/apt","3","$245.00 ",2017-02-26T00:00:00.0000000,"97","10","4.52","6","6"
"70659","Upper Boggy Creek","Austin","TX","78722","House","Entire home/apt","1","$110.00 ",2017-02-26T00:00:00.0000000,"94","9","2.45","17","332"
"12338100","Downtown","Austin","TX","78703","Apartment","Entire home/apt","1","$180.00 ",2017-02-26T00:00:00.0000000,"87","9","0.91","3","3"
"11157181","Old West Austin","Austin","TX","78703","Apartment","Entire home/apt","1","$150.00 ",2017-02-26T00:00:00.0000000,"91","9","2","6","314"
"14945782","Old West Austin","Austin","TX","78703","Apartment","Entire home/apt","1","$88.00 ",2017-02-26T00:00:00.0000000,"98","10","4.96","7","37"
"8081718","Tarrytown","Austin","TX","78703","House","Entire home/apt","3","$469.00 ",2017-02-26T00:00:00.0000000,"90","9","0.67","15","322"
"14091567","Old West Austin","Austin","TX","78703","House","Entire home/apt","8","$2,154.00 ",2017-02-26T00:00:00.0000000,"100","10","0.77","20","77"
"14166876","Clarksville","Austin","TX","78703","Apartment","Entire home/apt","1","$85.00 ",2017-02-26T00:00:00.0000000,"83","9","2.73","10","345"
"9917865","Old West Austin","Austin","TX","78703","House","Entire home/apt","2","$187.00 ",2017-02-26T00:00:00.0000000,"95","10","1.6","6","314"
"5394632","Old West Austin","Austin","TX","78703","Apartment","Entire home/apt","1","$150.00 ",2017-02-26T00:00:00.0000000,"95","9","1.5","24","83"
"12946025","Old West Austin","Austin","TX","78703","Condominium","Entire home/apt","1","$120.00 ",2017-02-26T00:00:00.0000000,"99","10","3.22","5","267"
"1646670","West Austin","Austin","TX","78703","House","Entire home/apt","4","$695.00 ",2017-02-26T00:00:00.0000000,"95","9","0.48","17","335"
"10872830","Bryker Woods","Austin","TX","78703","House","Entire home/apt","2","$134.00 ",2017-02-26T00:00:00.0000000,"97","10","2.95","12","340"
"14039366","Old West Austin","Austin","TX","78703","House","Entire home/apt","4","$800.00 ",2017-02-26T00:00:00.0000000,"99","10","2.63","16","132"
"9616657","Clarksville","Austin","TX","78703","House","Entire home/apt","2","$250.00 ",2017-02-26T00:00:00.0000000,"96","10","0.84","16","335"
"8390607","Old West Austin","Austin","TX","78703","Apartment","Entire home/apt","1","$359.00 ",2017-02-26T00:00:00.0000000,"89","9","1.7","19","83"
"16119709","Downtown","Austin","TX","78717","Apartment","Entire home/apt","2","$90.00 ",2017-02-26T00:00:00.0000000,"96","10","6.08","5","103"
"15629891","Oak Hill","Austin","TX","78749","Apartment","Entire home/apt","1","$84.00 ",2017-02-26T00:00:00.0000000,"97","10","3.31","0","5"
"17080986","Oak Hill","Austin","TX","78749","Condominium","Entire home/apt","2","$149.00 ",2017-02-26T00:00:00.0000000,"100","10","2","22","77"
"10611397","Rosewood","Austin","TX","78702","House","Private room","1","$43.00 ",2017-02-26T00:00:00.0000000,"92","9","9.04","13","332"
"11554430","East Downtown","Austin","TX","78702","Condominium","Private room","1","$80.00 ",2017-02-26T00:00:00.0000000,"94","10","2.36","21","217"
"8887697","East Downtown","Austin","TX","78702","House","Private room","1","$65.00 ",2017-02-26T00:00:00.0000000,"96","10","1.36","21","340"
"16507173","East Downtown","Austin","TX","78702","House","Private room","1","$40.00 ",2017-02-26T00:00:00.0000000,"100","10","3","12","52"
"14806892","Holly","Austin","TX","78702","House","Private room","1","$50.00 ",2017-02-26T00:00:00.0000000,"97","10","8.76","14","326"
"15336957","East Downtown","Austin","TX","78702","House","Private room","1","$80.00 ",2017-02-26T00:00:00.0000000,"92","9","5.2","6","62"
"15231786","East Downtown","Austin","TX","78702","House","Private room","1","$75.00 ",2017-02-26T00:00:00.0000000,"100","10","1","7","48"
"2842204","East Downtown","Austin","TX","78702","House","Private room","1","$70.00 ",2017-02-26T00:00:00.0000000,"88","9","6.16","15","336"
"2243059","East Downtown","Austin","TX","78702","House","Private room","1","$95.00 ",2017-02-26T00:00:00.0000000,"98","9","0.58","17","260"
"14126411","East Downtown","Austin","TX","78702","Apartment","Entire home/apt","0","$119.00 ",2017-02-26T00:00:00.0000000,"100","10","7.02","6","53"
"17079610","Rosewood","Austin","TX","78702","House","Entire home/apt","3","$900.00 ",2017-02-26T00:00:00.0000000,"100","10","4","0","10"
"733203","East Downtown","Austin","TX","78702","House","Entire home/apt","5","$1,000.00 ",2017-02-26T00:00:00.0000000,"99","10","2.11","19","299"
"1499714","East Downtown","Austin","TX","78702","Apartment","Entire home/apt","0","$114.00 ",2017-02-26T00:00:00.0000000,"96","9","3.76","4","276"
"5423999","East Downtown","Austin","TX","78702","House","Entire home/apt","4","$485.00 ",2017-02-26T00:00:00.0000000,"100","10","2.16","21","152"
"14773140","Rosewood","Austin","TX","78702","House","Entire home/apt","1","$149.00 ",2017-02-26T00:00:00.0000000,"98","10","2.93","6","333"
"3876781","East Downtown","Austin","TX","78702","House","Entire home/apt","0","$100.00 ",2017-02-26T00:00:00.0000000,"94","9","1.97","7","139"
"1875121","East Downtown","Austin","TX","78702","House","Entire home/apt","1","$129.00 ",2017-02-26T00:00:00.0000000,"98","10","4.39","4","123"
"14697359","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$445.00 ",2017-02-26T00:00:00.0000000,"100","10","2.93","10","315"
"10808197","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$295.00 ",2017-02-26T00:00:00.0000000,"99","10","1.4","17","349"
"15271035","East Downtown","Austin","TX","78702","Condominium","Entire home/apt","1","$200.00 ",2017-02-26T00:00:00.0000000,"99","9","2.86","2","137"
"16124855","East Downtown","Austin","TX","78702","House","Entire home/apt","2","$249.00 ",2017-02-26T00:00:00.0000000,"96","10","1.88","21","149"
"2967570","East Downtown","Austin","TX","78702","Condominium","Entire home/apt","1","$140.00 ",2017-02-26T00:00:00.0000000,"98","10","6.05","11","318"
"3853145","East Downtown","Austin","TX","78702","House","Entire home/apt","2","$150.00 ",2017-02-26T00:00:00.0000000,"97","10","2.87","8","319"
"2174970","East Downtown","Austin","TX","78702","House","Entire home/apt","4","$600.00 ",2017-02-26T00:00:00.0000000,"98","10","2.84","16","283"
"8294952","East Downtown","Austin","TX","78702","House","Entire home/apt","4","$240.00 ",2017-02-26T00:00:00.0000000,"100","10","3.21","12","298"
"9213634","Rosewood","Austin","TX","78702","House","Private room","1","$60.00 ",2017-02-26T00:00:00.0000000,"97","10","0.51","14","74"
"3779054","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$285.00 ",2017-02-26T00:00:00.0000000,"97","10","2.06","13","288"
"16494929","Rosewood","Austin","TX","78702","House","Private room","1","$39.00 ",2017-02-26T00:00:00.0000000,"100","10","2.81","16","144"
"76911","East Downtown","Austin","TX","78702","House","Entire home/apt","5","$750.00 ",2017-02-26T00:00:00.0000000,"98","10","1.72","11","312"
"5393800","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$225.00 ",2017-02-26T00:00:00.0000000,"96","10","0.38","17","64"
"5534367","East Downtown","Austin","TX","78702","House","Entire home/apt","5","$1,000.00 ",2017-02-26T00:00:00.0000000,"99","10","2.86","14","323"
"1166854","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$295.00 ",2017-02-26T00:00:00.0000000,"97","10","1.07","18","332"
"16944244","Govalle","Austin","TX","78702","House","Entire home/apt","2","$99.00 ",2017-02-26T00:00:00.0000000,"100","10","1","0","64"
"14711692","Govalle","Austin","TX","78702","Guesthouse","Entire home/apt","3","$150.00 ",2017-02-26T00:00:00.0000000,"100","10","3.11","13","347"
"728680","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$149.00 ",2017-02-26T00:00:00.0000000,"98","9","0.47","14","101"
"11242563","Govalle","Austin","TX","78702","Apartment","Entire home/apt","0","$90.00 ",2017-02-26T00:00:00.0000000,"93","9","0.76","20","80"
"3432834","East Downtown","Austin","TX","78702","House","Entire home/apt","0","$85.00 ",2017-02-26T00:00:00.0000000,"93","9","2.42","3","122"
"362662","Holly","Austin","TX","78702","House","Entire home/apt","4","$500.00 ",2017-02-26T00:00:00.0000000,"96","9","1.12","20","330"
"14759299","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$225.00 ",2017-02-26T00:00:00.0000000,"100","10","1","7","41"
"1213690","Holly","Austin","TX","78702","House","Entire home/apt","3","$200.00 ",2017-02-26T00:00:00.0000000,"99","10","5.08","8","293"
"11601524","East Downtown","Austin","TX","78702","House","Private room","2","$110.00 ",2017-02-26T00:00:00.0000000,"100","10","1.91","4","43"
"3424674","Rosewood","Austin","TX","78702","House","Entire home/apt","3","$215.00 ",2017-02-26T00:00:00.0000000,"97","10","0.71","8","267"
"16121062","Holly","Austin","TX","78702","Apartment","Entire home/apt","0","$100.00 ",2017-02-26T00:00:00.0000000,"100","10","2.07","27","80"
"4814446","East Downtown","Austin","TX","78702","House","Entire home/apt","3","$325.00 ",2017-02-26T00:00:00.0000000,"98","10","4.2","15","299"
"980424","East Downtown","Austin","TX","78702","House","Entire home/apt","6","$600.00 ",2017-02-26T00:00:00.0000000,"99","10","1.38","20","249"
"2691971","East Downtown","Austin","TX","78702","House","Entire home/apt","4","$595.00 ",2017-02-26T00:00:00.0000000,"98","9","1","14","317"
"5362016","Govalle","Austin","TX","78702","House","Entire home/apt","2","$95.00 ",2017-02-26T00:00:00.0000000,"89","9","2.94","23","43"
"15977128","East Downtown","Austin","TX","78702","House","Entire home/apt","2","$200.00 ",2017-02-26T00:00:00.0000000,"94","9","3.61","21","75"
"10857570","Holly","Austin","TX","78702","House","Entire home/apt","2","$190.00 ",2017-02-26T00:00:00.0000000,"99","10","1.5","22","345"
"958210","Holly","Austin","TX","78702","House","Entire home/apt","3","$225.00 ",2017-02-26T00:00:00.0000000,"98","10","2.02","16","152"
"919389","Holly","Austin","TX","78702","House","Entire home/apt","2","$185.00 ",2017-02-26T00:00:00.0000000,"92","9","0.37","16","308"
"8423582","Holly","Austin","TX","78702","House","Entire home/apt","4","$945.00 ",2017-02-26T00:00:00.0000000,"99","9","2.42","15","294"
"5539034","Holly","Austin","TX","78702","House","Entire home/apt","3","$112.00 ",2017-02-26T00:00:00.0000000,"96","10","4.94","4","284"
"12910442","Holly","Austin","TX","78702","House","Entire home/apt","0","$89.00 ",2017-02-26T00:00:00.0000000,"100","10","1.93","23","162"
"15235776","Govalle","Austin","TX","78702","House","Private room","1","$99.00 ",2017-02-26T00:00:00.0000000,"100","10","1.48","11","45"
"14966345","Cat Mountian","Austin","TX","78731","House","Private room","1","$100.00 ",2017-02-26T00:00:00.0000000,"100","10","2","22","169"
"3129540","Allendale","Austin","TX","78731","House","Entire home/apt","4","$299.00 ",2017-02-26T00:00:00.0000000,"92","9","1.12","12","275"
"2408361","Allendale","Austin","TX","78731","House","Entire home/apt","3","$500.00 ",2017-02-26T00:00:00.0000000,"94","9","1.32","14","285"
